 DATE , SALES , COST_OF_SALES , QUANTITY_SOLD , DAILY_SALES_PRICE_PER_UNIT , DAILY_GROSS_PROFIT_PERCENT , DAILY_GROSS_PROFIT_PER_UNIT_PERCENT , AVG_UNIT_SALES_PRICE , PROMOTION , PRICE_ELASTICITY , PERFORMANCE_PERIOD , AVG_UNIT_PRICE , AVG_QTY_SOLD , AVG_GROSS_PROFIT_PCT , PERFORMANCE_FLAG 
"R42,039.00","R82,514.11","R83,232.39","R2,005.00",R41.15,-R0.87,-R0.87,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,404.00","R197,778.13","R209,372.29","R5,759.00",R34.34,-R5.86,-R5.86,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,702.00","R310,346.12","R323,325.03","R9,789.00",R31.70,-R4.18,-R4.18,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,067.00","R258,211.44","R278,825.61","R6,843.00",R37.73,-R7.98,-R7.98,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,433.00","R142,127.64","R144,039.41","R3,665.00",R38.78,-R1.35,-R1.35,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,733.00","R190,559.89","R187,742.30","R5,558.00",R34.29,R1.48,R1.48,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,098.00","R400,302.04","R434,872.73","R10,600.00",R37.76,-R8.64,-R8.64,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,464.00","R131,638.02","R130,700.19","R3,345.00",R39.35,R0.71,R0.71,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,763.00","R93,082.04","R91,601.51","R2,642.00",R35.23,R1.59,R1.59,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,128.00","R320,309.27","R336,742.60","R8,283.00",R38.67,-R5.13,-R5.13,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,494.00","R285,968.49","R305,507.00","R8,364.00",R34.19,-R6.83,-R6.83,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,794.00","R286,406.00","R296,902.67","R8,904.00",R32.17,-R3.66,-R3.66,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,159.00","R201,146.49","R216,428.50","R5,326.00",R37.77,-R7.60,-R7.60,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,525.00","R402,057.25","R426,466.13","R11,726.00",R34.29,-R6.07,-R6.07,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,824.00","R98,087.56","R95,423.27","R2,799.00",R35.04,R2.72,R2.72,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,189.00","R316,365.50","R335,025.08","R8,364.00",R37.82,-R5.90,-R5.90,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,555.00","R281,531.69","R304,052.48","R8,431.00",R33.39,-R8.00,-R8.00,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,855.00","R362,106.53","R376,645.75","R11,170.00",R32.42,-R4.02,-R4.02,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,220.00","R77,672.88","R80,417.75","R2,007.00",R38.70,-R3.53,-R3.53,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,586.00","R46,291.37","R39,783.36","R1,101.00",R42.04,R14.06,R14.06,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,886.00","R312,311.95","R348,177.12","R10,164.00",R30.73,-R11.48,-R11.48,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,251.00","R340,440.21","R366,359.66","R9,936.00",R34.26,-R7.61,-R7.61,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,617.00","R209,026.02","R222,163.73","R6,119.00",R34.16,-R6.29,-R6.29,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,644.00","R179,188.88","R183,083.29","R5,524.00",R32.44,-R2.17,-R2.17,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,009.00","R220,443.63","R239,988.03","R5,717.00",R38.56,-R8.87,-R8.87,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,374.00","R215,737.84","R234,642.09","R6,150.00",R35.08,-R8.76,-R8.76,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,917.00","R280,055.12","R301,279.66","R8,631.00",R32.45,-R7.58,-R7.58,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,282.00","R294,557.65","R336,897.92","R8,828.00",R33.37,-R14.37,-R14.37,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,648.00","R78,861.59","R69,675.43","R1,955.00",R40.34,R11.65,R11.65,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,948.00","R72,756.86","R67,872.77","R1,847.00",R39.39,R6.71,R6.71,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,313.00","R111,874.56","R116,637.03","R3,036.00",R36.85,-R4.26,-R4.26,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,679.00","R202,017.42","R189,394.69","R4,720.00",R42.80,R6.25,R6.25,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,978.00","R77,884.18","R77,619.29","R1,914.00",R40.69,R0.34,R0.34,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,343.00","R378,527.87","R410,385.04","R10,737.00",R35.25,-R8.42,-R8.42,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,675.00","R187,155.87","R195,078.60","R5,764.00",R32.47,-R4.23,-R4.23,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,040.00","R46,211.33","R46,407.30","R1,122.00",R41.19,-R0.42,-R0.42,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,405.00","R325,749.01","R345,287.81","R9,501.00",R34.29,-R6.00,-R6.00,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,703.00","R256,390.52","R267,308.51","R8,079.00",R31.74,-R4.26,-R4.26,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,068.00","R145,975.83","R157,578.01","R3,858.00",R37.84,-R7.95,-R7.95,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,434.00","R152,124.41","R153,377.51","R3,889.00",R39.12,-R0.82,-R0.82,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,734.00","R217,110.50","R213,540.73","R6,320.00",R34.35,R1.64,R1.64,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,099.00","R135,578.20","R147,335.93","R3,591.00",R37.75,-R8.67,-R8.67,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,465.00","R81,910.87","R79,969.51","R2,048.00",R40.00,R2.37,R2.37,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,764.00","R110,887.01","R109,460.15","R3,154.00",R35.16,R1.29,R1.29,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,129.00","R239,923.00","R251,700.97","R6,191.00",R38.75,-R4.91,-R4.91,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,495.00","R237,946.63","R254,527.42","R6,968.00",R34.15,-R6.97,-R6.97,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,795.00","R184,989.89","R192,824.89","R5,783.00",R31.99,-R4.24,-R4.24,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,160.00","R293,461.08","R315,937.86","R7,775.00",R37.74,-R7.66,-R7.66,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,526.00","R205,719.45","R218,408.18","R6,007.00",R34.25,-R6.17,-R6.17,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,825.00","R117,562.26","R114,395.63","R3,355.00",R35.04,R2.69,R2.69,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,190.00","R156,873.04","R165,968.62","R4,146.00",R37.84,-R5.80,-R5.80,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,556.00","R219,363.22","R237,026.35","R6,577.00",R33.35,-R8.05,-R8.05,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,856.00","R262,349.59","R272,809.29","R8,091.00",R32.42,-R3.99,-R3.99,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,221.00","R75,483.42","R78,024.28","R1,948.00",R38.75,-R3.37,-R3.37,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,587.00","R73,453.14","R63,386.49","R1,746.00",R42.07,R13.70,R13.70,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,887.00","R501,279.00","R558,766.69","R16,310.00",R30.73,-R11.47,-R11.47,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,252.00","R364,416.73","R392,128.30","R10,643.00",R34.24,-R7.60,-R7.60,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,618.00","R228,177.32","R242,589.59","R6,685.00",R34.13,-R6.32,-R6.32,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,645.00","R306,351.95","R313,446.07","R9,448.00",R32.43,-R2.32,-R2.32,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,010.00","R181,534.19","R197,328.94","R4,705.00",R38.58,-R8.70,-R8.70,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,375.00","R98,646.98","R91,610.56","R2,401.00",R41.09,R7.13,R7.13,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,918.00","R375,648.02","R404,178.92","R11,579.00",R32.44,-R7.60,-R7.60,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,283.00","R221,618.33","R253,291.06","R6,636.00",R33.40,-R14.29,-R14.29,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,649.00","R70,279.47","R61,976.31","R1,740.00",R40.39,R11.81,R11.81,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,949.00","R86,867.46","R84,486.09","R2,309.00",R37.62,R2.74,R2.74,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,314.00","R214,540.33","R223,738.43","R5,822.00",R36.85,-R4.29,-R4.29,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,680.00","R108,459.00","R102,250.17","R2,537.00",R42.75,R5.72,R5.72,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,979.00","R150,370.12","R154,998.83","R3,765.00",R39.94,-R3.08,-R3.08,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,344.00","R195,425.39","R210,461.39","R5,505.00",R35.50,-R7.69,-R7.69,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,676.00","R102,314.71","R101,977.99","R3,028.00",R33.79,R0.33,R0.33,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,041.00","R85,730.41","R85,765.71","R2,082.00",R41.18,-R0.04,-R0.04,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,406.00","R371,561.98","R393,884.43","R10,840.00",R34.28,-R6.01,-R6.01,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,704.00","R167,803.66","R168,135.69","R5,072.00",R33.08,-R0.20,-R0.20,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,069.00","R269,239.85","R291,365.02","R7,128.00",R37.77,-R8.22,-R8.22,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,435.00","R74,132.79","R74,332.28","R1,882.00",R39.39,-R0.27,-R0.27,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,735.00","R119,190.10","R116,856.31","R3,447.00",R34.58,R1.96,R1.96,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,100.00","R182,466.26","R198,405.23","R4,836.00",R37.73,-R8.74,-R8.74,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,466.00","R54,821.91","R50,800.01","R1,303.00",R42.07,R7.34,R7.34,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,765.00","R119,385.58","R115,693.11","R3,324.00",R35.92,R3.09,R3.09,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,130.00","R224,994.20","R242,259.86","R5,959.00",R37.76,-R7.67,-R7.67,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,496.00","R340,851.51","R364,361.03","R9,973.00",R34.18,-R6.90,-R6.90,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,796.00","R288,118.30","R300,213.56","R9,005.00",R32.00,-R4.20,-R4.20,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,161.00","R349,413.01","R376,094.72","R9,255.00",R37.75,-R7.64,-R7.64,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,527.00","R177,626.95","R188,629.75","R5,185.00",R34.26,-R6.19,-R6.19,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,826.00","R70,153.08","R68,252.24","R2,002.00",R35.04,R2.71,R2.71,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,191.00","R173,987.75","R184,188.98","R4,601.00",R37.82,-R5.86,-R5.86,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,557.00","R204,005.58","R219,722.90","R6,098.00",R33.45,-R7.70,-R7.70,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,857.00","R80,697.90","R77,649.64","R2,303.00",R35.04,R3.78,R3.78,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,222.00","R74,354.57","R76,978.31","R1,922.00",R38.69,-R3.53,-R3.53,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,588.00","R71,508.90","R61,500.57","R1,700.00",R42.06,R14.00,R14.00,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,888.00","R552,703.90","R616,169.85","R17,985.00",R30.73,-R11.48,-R11.48,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,253.00","R164,719.60","R176,647.84","R4,800.00",R34.32,-R7.24,-R7.24,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,619.00","R154,494.78","R164,108.83","R4,519.00",R34.19,-R6.22,-R6.22,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,646.00","R224,020.41","R229,533.97","R6,911.00",R32.42,-R2.46,-R2.46,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,011.00","R83,176.48","R84,728.83","R2,020.00",R41.18,-R1.87,-R1.87,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,376.00","R74,401.22","R68,988.86","R1,808.00",R41.15,R7.27,R7.27,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,919.00","R78,111.72","R74,251.87","R2,127.00",R36.72,R4.94,R4.94,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,284.00","R63,968.38","R61,942.84","R1,622.00",R39.44,R3.17,R3.17,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,650.00","R87,748.86","R77,446.61","R2,176.00",R40.33,R11.74,R11.74,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,950.00","R140,167.80","R136,539.20","R3,722.00",R37.66,R2.59,R2.59,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,315.00","R280,264.24","R306,935.16","R7,987.00",R35.09,-R9.52,-R9.52,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,681.00","R112,536.38","R105,978.48","R2,621.00",R42.94,R5.83,R5.83,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,980.00","R104,675.38","R111,903.74","R2,712.00",R38.60,-R6.91,-R6.91,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,345.00","R90,441.60","R83,999.59","R2,198.00",R41.15,R7.12,R7.12,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,677.00","R301,553.84","R313,529.19","R9,284.00",R32.48,-R3.97,-R3.97,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,042.00","R105,918.29","R105,662.56","R2,573.00",R41.17,R0.24,R0.24,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,407.00","R174,581.68","R185,040.82","R5,089.00",R34.31,-R5.99,-R5.99,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,705.00","R465,318.02","R483,774.60","R14,551.00",R31.98,-R3.97,-R3.97,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,070.00","R306,920.21","R332,242.41","R8,127.00",R37.77,-R8.25,-R8.25,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,436.00","R91,143.03","R95,167.53","R2,405.00",R37.90,-R4.42,-R4.42,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,736.00","R131,910.20","R130,784.44","R3,854.00",R34.23,R0.85,R0.85,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,101.00","R176,814.20","R178,390.15","R4,348.00",R40.67,-R0.89,-R0.89,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,467.00","R155,615.42","R171,592.13","R4,413.00",R35.26,-R10.27,-R10.27,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,766.00","R91,719.59","R93,157.17","R2,677.00",R34.26,-R1.57,-R1.57,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,131.00","R117,197.97","R115,769.09","R2,848.00",R41.15,R1.22,R1.22,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,497.00","R388,187.60","R414,644.62","R11,363.00",R34.16,-R6.82,-R6.82,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,797.00","R391,930.88","R407,438.92","R12,222.00",R32.07,-R3.96,-R3.96,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,162.00","R179,602.92","R193,348.59","R4,758.00",R37.75,-R7.65,-R7.65,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,528.00","R70,441.91","R60,910.75","R1,675.00",R42.05,R13.53,R13.53,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,827.00","R68,918.42","R66,990.88","R1,967.00",R35.04,R2.80,R2.80,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,192.00","R135,753.77","R143,799.60","R3,593.00",R37.78,-R5.93,-R5.93,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,558.00","R69,579.07","R59,598.92","R1,654.00",R42.07,R14.34,R14.34,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,858.00","R103,272.62","R99,367.23","R2,947.00",R35.04,R3.78,R3.78,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,223.00","R120,326.88","R123,707.76","R3,088.00",R38.97,-R2.81,-R2.81,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,589.00","R30,066.13","R25,872.49",R715.00,R42.05,R13.95,R13.95,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,889.00","R234,153.76","R261,088.39","R7,620.00",R30.73,-R11.50,-R11.50,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,254.00","R178,921.10","R192,507.53","R5,228.00",R34.22,-R7.59,-R7.59,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,620.00","R50,736.47","R43,830.20","R1,206.00",R42.07,R13.61,R13.61,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,647.00","R101,836.40","R99,381.97","R2,990.00",R34.06,R2.41,R2.41,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,012.00","R76,894.78","R78,468.10","R1,868.00",R41.16,-R2.05,-R2.05,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,377.00","R106,592.34","R99,021.68","R2,594.00",R41.09,R7.10,R7.10,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,920.00","R70,509.13","R67,141.98","R1,923.00",R36.67,R4.78,R4.78,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,285.00","R59,609.54","R57,736.48","R1,512.00",R39.42,R3.14,R3.14,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,651.00","R92,053.33","R81,209.25","R2,283.00",R40.32,R11.78,R11.78,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,951.00","R160,727.30","R156,700.83","R4,268.00",R37.66,R2.51,R2.51,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,316.00","R134,136.73","R140,236.30","R3,640.00",R36.85,-R4.55,-R4.55,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,682.00","R100,479.93","R94,692.48","R2,341.00",R42.92,R5.76,R5.76,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,981.00","R90,121.53","R91,081.67","R2,222.00",R40.56,-R1.07,-R1.07,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,346.00","R117,649.00","R121,640.38","R3,190.00",R36.88,-R3.39,-R3.39,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,678.00","R316,073.18","R329,754.78","R9,737.00",R32.46,-R4.33,-R4.33,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,043.00","R73,041.66","R73,046.23","R1,774.00",R41.17,-R0.01,-R0.01,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,408.00","R208,489.37","R221,372.84","R6,087.00",R34.25,-R6.18,-R6.18,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,706.00","R520,146.75","R541,498.96","R16,262.00",R31.99,-R4.11,-R4.11,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
